CreationDate,Value
2025-02-14 22:06:50 +0530,113.204
2025-02-14 22:06:51 +0530,118.664
2025-02-14 22:06:51 +0530,117.68
2025-02-14 22:06:51 +0530,119.747
2025-02-14 23:11:37 +0530,80
2025-02-14 23:14:42 +0530,108
2025-02-14 23:15:48 +0530,100
2025-02-14 23:18:14 +0530,109
2025-02-14 23:24:55 +0530,76
2025-02-14 23:24:55 +0530,96.4959
2025-02-14 23:27:37 +0530,99
2025-02-14 23:35:12 +0530,94
2025-02-14 23:38:49 +0530,95
2025-02-14 23:40:15 +0530,85
2025-02-14 23:45:00 +0530,88
2025-02-14 23:55:23 +0530,84
2025-02-14 23:55:23 +0530,84
2025-02-15 00:00:03 +0530,83
2025-02-15 00:02:39 +0530,80
2025-02-15 00:07:38 +0530,81
2025-02-15 00:10:16 +0530,84
2025-02-15 00:21:07 +0530,84
2025-02-15 00:21:09 +0530,84
2025-02-15 00:30:20 +0530,84
2025-02-15 00:30:21 +0530,84
2025-02-15 00:40:17 +0530,84
2025-02-15 00:40:17 +0530,76
2025-02-15 00:40:17 +0530,79
2025-02-15 00:43:26 +0530,79
2025-02-15 00:47:59 +0530,75
2025-02-15 00:58:07 +0530,80
2025-02-15 00:58:08 +0530,80
2025-02-15 01:02:59 +0530,72
2025-02-15 01:09:18 +0530,72
2025-02-15 01:19:29 +0530,84
2025-02-15 01:19:29 +0530,79
2025-02-15 01:22:37 +0530,84
2025-02-15 01:33:01 +0530,73
2025-02-15 01:33:01 +0530,72
2025-02-15 01:35:47 +0530,78
2025-02-15 01:43:03 +0530,66
2025-02-15 01:43:03 +0530,72
2025-02-15 01:50:00 +0530,72
2025-02-15 01:52:57 +0530,79
2025-02-15 01:59:00 +0530,70
2025-02-15 02:03:01 +0530,83
2025-02-15 02:09:32 +0530,84
2025-02-15 02:12:54 +0530,73
2025-02-15 02:27:12 +0530,78
2025-02-15 02:27:13 +0530,76
2025-02-15 02:34:05 +0530,74
2025-02-15 02:34:05 +0530,75
2025-02-15 02:44:09 +0530,75
2025-02-15 02:44:09 +0530,71
2025-02-15 02:58:12 +0530,71.459
2025-02-15 03:15:25 +0530,72
2025-02-15 03:15:26 +0530,65
2025-02-15 03:15:26 +0530,70
2025-02-15 03:25:39 +0530,68
2025-02-15 03:25:39 +0530,70
2025-02-15 03:30:00 +0530,71
2025-02-15 03:35:22 +0530,72
2025-02-15 03:40:14 +0530,71
2025-02-15 03:48:58 +0530,57
2025-02-15 03:48:58 +0530,58
2025-02-15 03:54:59 +0530,72
2025-02-15 03:59:58 +0530,69
2025-02-15 04:25:14 +0530,66
2025-02-15 04:28:57 +0530,72
2025-02-15 04:38:27 +0530,69
2025-02-15 04:38:28 +0530,69
2025-02-15 04:47:59 +0530,52
2025-02-15 04:50:01 +0530,64
2025-02-15 04:54:10 +0530,72
2025-02-15 04:58:43 +0530,60
2025-02-15 05:02:59 +0530,73
2025-02-15 05:13:13 +0530,68
2025-02-15 05:13:13 +0530,69
2025-02-15 05:23:17 +0530,67
2025-02-15 05:23:18 +0530,72
2025-02-15 05:35:08 +0530,65
2025-02-15 05:35:08 +0530,63
2025-02-15 05:43:12 +0530,67
2025-02-15 05:43:12 +0530,72
2025-02-15 05:43:13 +0530,67
2025-02-15 05:48:32 +0530,80
2025-02-15 05:53:43 +0530,72
2025-02-15 05:58:33 +0530,70
2025-02-15 06:08:51 +0530,74
2025-02-15 06:08:51 +0530,71
2025-02-15 06:13:13 +0530,76
2025-02-15 06:13:14 +0530,73
2025-02-15 06:23:17 +0530,73
2025-02-15 06:23:17 +0530,72
2025-02-15 06:28:02 +0530,72
2025-02-15 06:39:32 +0530,73
2025-02-15 06:39:32 +0530,80
2025-02-15 06:43:46 +0530,84
2025-02-15 06:43:47 +0530,71
2025-02-15 06:49:47 +0530,72
2025-02-15 06:55:21 +0530,72
2025-02-15 06:58:20 +0530,71
2025-02-15 06:58:20 +0530,74.6167
2025-02-15 07:07:18 +0530,72
2025-02-15 07:09:04 +0530,68
2025-02-15 07:13:47 +0530,60
2025-02-15 07:13:48 +0530,85
2025-02-15 07:17:59 +0530,53
2025-02-15 07:25:06 +0530,72
2025-02-15 07:32:06 +0530,73
2025-02-15 07:33:41 +0530,69
2025-02-15 07:40:46 +0530,73
2025-02-15 07:42:46 +0530,71
2025-02-15 07:49:51 +0530,69
2025-02-15 07:59:01 +0530,67
2025-02-15 07:59:02 +0530,70
2025-02-15 08:02:59 +0530,70
2025-02-15 08:10:07 +0530,71
2025-02-15 08:13:05 +0530,71
2025-02-15 08:13:35 +0530,85
2025-02-15 08:23:17 +0530,75
2025-02-15 08:23:17 +0530,84
2025-02-15 08:27:40 +0530,79
2025-02-15 08:33:00 +0530,76
2025-02-15 08:38:40 +0530,84
2025-02-15 08:43:15 +0530,100
2025-02-15 08:44:46 +0530,68
2025-02-15 08:47:51 +0530,85
2025-02-15 08:52:50 +0530,84
2025-02-15 08:58:21 +0530,83
2025-02-15 09:06:49 +0530,85
2025-02-15 09:10:16 +0530,80
2025-02-15 09:12:45 +0530,74
2025-02-15 09:17:02 +0530,108
2025-02-15 09:19:59 +0530,108
2025-02-15 09:35:42 +0530,91
2025-02-15 09:40:05 +0530,73
2025-02-15 09:43:11 +0530,98
2025-02-15 09:48:18 +0530,93
2025-02-15 09:53:52 +0530,89
2025-02-15 10:00:33 +0530,90
2025-02-15 10:04:01 +0530,78
2025-02-15 10:08:53 +0530,79
2025-02-15 10:13:53 +0530,103
2025-02-15 10:16:58 +0530,91
2025-02-15 10:19:26 +0530,106
2025-02-15 10:24:48 +0530,95
2025-02-15 10:31:56 +0530,89
2025-02-15 10:33:01 +0530,87
2025-02-15 10:40:09 +0530,89
2025-02-15 10:49:04 +0530,113
2025-02-15 10:49:05 +0530,108
2025-02-15 10:49:05 +0530,91
2025-02-15 10:53:05 +0530,108
2025-02-15 10:59:32 +0530,95
2025-02-15 10:59:32 +0530,99.3614
2025-02-15 11:03:00 +0530,99
2025-02-15 11:10:32 +0530,99
2025-02-15 11:14:40 +0530,107
2025-02-15 11:18:02 +0530,97
2025-02-15 11:18:18 +0530,100
2025-02-15 11:19:09 +0530,95
2025-02-15 11:23:26 +0530,92
2025-02-15 11:27:28 +0530,107
2025-02-15 11:27:49 +0530,93
2025-02-15 11:37:40 +0530,99
2025-02-15 11:37:41 +0530,95
2025-02-15 11:45:38 +0530,90
2025-02-15 11:50:01 +0530,98
2025-02-15 11:53:11 +0530,105
2025-02-15 11:55:29 +0530,101
2025-02-15 11:58:19 +0530,99
2025-02-15 12:03:16 +0530,103
2025-02-15 12:08:01 +0530,93
2025-02-15 12:13:30 +0530,91
2025-02-15 12:18:01 +0530,94
2025-02-15 12:23:59 +0530,93
2025-02-15 12:29:03 +0530,111
2025-02-15 12:30:15 +0530,92
2025-02-15 12:34:07 +0530,47
2025-02-15 12:38:42 +0530,86
2025-02-15 12:46:26 +0530,91
2025-02-15 12:47:59 +0530,100
2025-02-15 13:03:29 +0530,103
2025-02-15 13:08:48 +0530,113
2025-02-15 13:14:27 +0530,102
2025-02-15 13:19:50 +0530,99
2025-02-15 13:23:44 +0530,97
2025-02-15 13:30:05 +0530,86
2025-02-15 13:32:57 +0530,87
2025-02-15 13:39:05 +0530,86
2025-02-15 13:43:01 +0530,89
2025-02-15 13:48:48 +0530,90
2025-02-15 13:54:06 +0530,92
2025-02-15 14:01:53 +0530,89
2025-02-15 14:04:09 +0530,91
2025-02-15 14:07:41 +0530,95
2025-02-15 14:14:46 +0530,88
2025-02-15 14:20:58 +0530,95
2025-02-15 14:24:07 +0530,96
2025-02-15 14:29:08 +0530,88
2025-02-15 14:32:45 +0530,85
2025-02-15 14:42:29 +0530,98
2025-02-15 14:44:04 +0530,47
2025-02-15 14:48:46 +0530,101
2025-02-15 16:33:19 +0530,101
2025-02-15 16:33:26 +0530,103.058
2025-02-15 16:37:05 +0530,107
2025-02-15 16:39:59 +0530,110
2025-02-15 16:40:04 +0530,111
2025-02-15 16:40:09 +0530,112
2025-02-15 16:40:29 +0530,110
2025-02-15 16:42:32 +0530,112
2025-02-15 16:42:37 +0530,120
2025-02-15 16:42:47 +0530,109
2025-02-15 16:42:52 +0530,109
2025-02-15 16:42:57 +0530,109
2025-02-15 16:48:24 +0530,123
2025-02-15 16:52:30 +0530,109
2025-02-15 16:52:36 +0530,107
2025-02-15 16:52:41 +0530,107
2025-02-15 16:52:45 +0530,108
2025-02-15 16:52:50 +0530,108
2025-02-15 16:52:55 +0530,108
2025-02-15 16:53:00 +0530,106
2025-02-15 16:53:05 +0530,108
2025-02-15 16:53:10 +0530,112
2025-02-15 16:53:16 +0530,112
2025-02-15 16:53:21 +0530,109
2025-02-15 16:53:25 +0530,109
2025-02-15 16:53:30 +0530,110
2025-02-15 16:53:36 +0530,108
2025-02-15 16:53:41 +0530,106
2025-02-15 16:53:46 +0530,106
2025-02-15 16:53:50 +0530,108
2025-02-15 16:53:55 +0530,106
2025-02-15 16:54:00 +0530,106
2025-02-15 16:54:06 +0530,104
2025-02-15 16:54:10 +0530,103
2025-02-15 16:54:15 +0530,108
2025-02-15 16:54:20 +0530,106
2025-02-15 16:54:26 +0530,107
2025-02-15 16:54:30 +0530,108
2025-02-15 16:54:35 +0530,110
2025-02-15 16:54:40 +0530,111
2025-02-15 16:54:46 +0530,113
2025-02-15 16:54:51 +0530,112
2025-02-15 16:54:55 +0530,108
2025-02-15 16:55:00 +0530,105
2025-02-15 16:55:06 +0530,103
2025-02-15 16:55:11 +0530,106
2025-02-15 16:55:15 +0530,106
2025-02-15 16:55:21 +0530,103
2025-02-15 16:55:25 +0530,104
2025-02-15 16:55:31 +0530,104
2025-02-15 16:55:36 +0530,109
2025-02-15 16:55:41 +0530,108
2025-02-15 16:55:46 +0530,110
2025-02-15 16:55:51 +0530,111
2025-02-15 16:55:56 +0530,110
2025-02-15 16:56:01 +0530,110
2025-02-15 16:56:05 +0530,111
2025-02-15 16:56:10 +0530,107
2025-02-15 16:56:15 +0530,108
2025-02-15 16:56:21 +0530,109
2025-02-15 16:56:25 +0530,111
2025-02-15 16:56:30 +0530,110
2025-02-15 16:56:35 +0530,111
2025-02-15 16:56:40 +0530,110
2025-02-15 16:56:45 +0530,114
2025-02-15 16:56:51 +0530,119
2025-02-15 16:56:55 +0530,119
2025-02-15 16:57:01 +0530,119
2025-02-15 16:57:05 +0530,118
2025-02-15 16:57:11 +0530,122
2025-02-15 16:57:15 +0530,121
2025-02-15 16:57:21 +0530,121
2025-02-15 16:57:25 +0530,122
2025-02-15 16:57:30 +0530,116
2025-02-15 16:57:35 +0530,118
2025-02-15 16:57:41 +0530,119
2025-02-15 16:57:45 +0530,119
2025-02-15 16:57:51 +0530,117
2025-02-15 16:57:55 +0530,117
2025-02-15 16:58:00 +0530,118
2025-02-15 16:58:05 +0530,119
2025-02-15 16:58:11 +0530,122
2025-02-15 16:58:15 +0530,120
2025-02-15 16:58:30 +0530,113
2025-02-15 16:58:36 +0530,109
2025-02-15 16:58:40 +0530,109
2025-02-15 16:58:45 +0530,110
2025-02-15 16:58:51 +0530,110
2025-02-15 16:58:56 +0530,110
2025-02-15 16:59:00 +0530,108
2025-02-15 16:59:06 +0530,109
2025-02-15 16:59:10 +0530,108
2025-02-15 16:59:16 +0530,111
2025-02-15 16:59:20 +0530,107
2025-02-15 16:59:25 +0530,107
2025-02-15 16:59:30 +0530,107
2025-02-15 16:59:35 +0530,109
2025-02-15 16:59:40 +0530,109
2025-02-15 16:59:45 +0530,105
2025-02-15 16:59:50 +0530,105
2025-02-15 16:59:55 +0530,112
2025-02-15 17:00:00 +0530,114
2025-02-15 17:00:05 +0530,109
2025-02-15 17:00:10 +0530,109
2025-02-15 17:00:15 +0530,109
2025-02-15 17:00:21 +0530,108
2025-02-15 17:00:25 +0530,108
2025-02-15 17:00:30 +0530,107
2025-02-15 17:00:35 +0530,107
2025-02-15 17:00:40 +0530,109
2025-02-15 17:00:45 +0530,108
2025-02-15 17:00:51 +0530,105
2025-02-15 17:00:56 +0530,99
2025-02-15 17:01:00 +0530,101
2025-02-15 17:01:05 +0530,108
2025-02-15 17:01:11 +0530,103
2025-02-15 17:01:15 +0530,103
2025-02-15 17:01:21 +0530,105
2025-02-15 17:01:25 +0530,97
2025-02-15 17:01:30 +0530,96
2025-02-15 17:01:35 +0530,98
2025-02-15 17:01:41 +0530,98
2025-02-15 17:01:46 +0530,100
2025-02-15 17:01:51 +0530,100
2025-02-15 17:01:56 +0530,102
2025-02-15 17:02:01 +0530,100
2025-02-15 17:02:06 +0530,101
2025-02-15 17:02:11 +0530,98
2025-02-15 17:02:11 +0530,99
2025-02-15 17:02:16 +0530,97
2025-02-15 17:02:22 +0530,95
2025-02-15 17:02:26 +0530,97
2025-02-15 17:02:31 +0530,97
2025-02-15 17:02:37 +0530,98
2025-02-15 17:02:37 +0530,97
2025-02-15 17:02:42 +0530,101
2025-02-15 17:02:47 +0530,98
2025-02-15 17:02:52 +0530,108
2025-02-15 17:02:57 +0530,109
2025-02-15 17:03:02 +0530,105
2025-02-15 17:03:07 +0530,110
2025-02-15 17:03:12 +0530,110
2025-02-15 17:03:17 +0530,99
2025-02-15 17:03:22 +0530,100
2025-02-15 17:08:14 +0530,94
2025-02-15 17:13:26 +0530,96
2025-02-15 17:20:11 +0530,95
2025-02-15 17:23:57 +0530,95
2025-02-15 17:28:27 +0530,96
2025-02-15 17:34:11 +0530,84
2025-02-15 17:40:03 +0530,85
2025-02-15 17:43:18 +0530,90
2025-02-15 17:49:48 +0530,114
2025-02-15 17:50:16 +0530,93
2025-02-15 17:50:28 +0530,129
2025-02-15 17:50:48 +0530,129
2025-02-15 17:50:54 +0530,118
2025-02-15 17:50:58 +0530,125
2025-02-15 17:51:03 +0530,124
2025-02-15 17:52:09 +0530,96
2025-02-15 17:52:13 +0530,97
2025-02-15 17:52:18 +0530,96
2025-02-15 17:52:23 +0530,96
2025-02-15 17:52:28 +0530,97
2025-02-15 17:52:33 +0530,99
2025-02-15 17:52:38 +0530,102
2025-02-15 17:52:54 +0530,107
2025-02-15 17:52:59 +0530,105
2025-02-15 17:53:04 +0530,106
2025-02-15 17:53:09 +0530,110
2025-02-15 17:53:14 +0530,109
2025-02-15 17:53:18 +0530,107
2025-02-15 17:53:24 +0530,107
2025-02-15 17:53:29 +0530,109
2025-02-15 17:53:33 +0530,110
2025-02-15 17:53:38 +0530,111
2025-02-15 17:53:44 +0530,108
2025-02-15 17:53:48 +0530,106
2025-02-15 17:53:54 +0530,97
2025-02-15 17:53:58 +0530,98
2025-02-15 17:54:04 +0530,96
2025-02-15 17:54:09 +0530,97
2025-02-15 17:54:13 +0530,98
2025-02-15 17:54:19 +0530,100
2025-02-15 17:54:23 +0530,104
2025-02-15 17:54:29 +0530,102
2025-02-15 17:54:34 +0530,102
2025-02-15 17:54:39 +0530,102
2025-02-15 17:54:43 +0530,103
2025-02-15 17:54:48 +0530,100
2025-02-15 17:54:53 +0530,100
2025-02-15 17:54:58 +0530,99
2025-02-15 17:55:03 +0530,99
2025-02-15 17:55:08 +0530,98
2025-02-15 17:55:13 +0530,99
2025-02-15 17:55:19 +0530,103
2025-02-15 17:55:23 +0530,103
2025-02-15 17:55:28 +0530,105
2025-02-15 17:55:33 +0530,108
2025-02-15 17:55:39 +0530,109
2025-02-15 17:55:43 +0530,111
2025-02-15 17:55:48 +0530,111
2025-02-15 17:55:53 +0530,107
2025-02-15 17:55:59 +0530,107
2025-02-15 17:56:03 +0530,106
2025-02-15 17:56:08 +0530,110
2025-02-15 17:56:13 +0530,113
2025-02-15 17:56:19 +0530,113
2025-02-15 17:56:23 +0530,111
2025-02-15 17:56:29 +0530,110
2025-02-15 17:56:34 +0530,105
2025-02-15 17:56:38 +0530,104
2025-02-15 17:56:43 +0530,103
2025-02-15 17:56:48 +0530,102
2025-02-15 17:56:53 +0530,102
2025-02-15 17:56:59 +0530,102
2025-02-15 17:57:03 +0530,100
2025-02-15 17:57:08 +0530,103
2025-02-15 17:57:13 +0530,102
2025-02-15 17:57:18 +0530,102
2025-02-15 17:57:23 +0530,103
2025-02-15 17:57:28 +0530,102
2025-02-15 17:57:33 +0530,101
2025-02-15 17:57:38 +0530,102
2025-02-15 17:57:43 +0530,102
2025-02-15 17:57:48 +0530,102
2025-02-15 17:57:54 +0530,104
2025-02-15 17:57:59 +0530,107
2025-02-15 17:58:03 +0530,108
2025-02-15 17:58:08 +0530,106
2025-02-15 17:58:14 +0530,105
2025-02-15 17:58:18 +0530,105
2025-02-15 17:58:23 +0530,106
2025-02-15 17:58:28 +0530,102
2025-02-15 17:58:34 +0530,103
2025-02-15 17:58:38 +0530,101
2025-02-15 17:58:43 +0530,108
2025-02-15 17:58:48 +0530,110
2025-02-15 17:58:54 +0530,106
2025-02-15 17:58:59 +0530,105
2025-02-15 17:59:04 +0530,102
2025-02-15 17:59:08 +0530,102
2025-02-15 17:59:12 +0530,102
2025-02-15 17:59:18 +0530,103
2025-02-15 17:59:24 +0530,103
2025-02-15 17:59:28 +0530,101
2025-02-15 17:59:33 +0530,97
2025-02-15 17:59:39 +0530,98
2025-02-15 17:59:43 +0530,100
2025-02-15 17:59:48 +0530,97
2025-02-15 17:59:53 +0530,97
2025-02-15 17:59:58 +0530,98
2025-02-15 18:00:03 +0530,98
2025-02-15 18:00:09 +0530,87
2025-02-15 18:00:13 +0530,86
2025-02-15 18:00:18 +0530,86
2025-02-15 18:00:24 +0530,90
2025-02-15 18:00:28 +0530,94
2025-02-15 18:00:33 +0530,97
2025-02-15 18:00:38 +0530,101
2025-02-15 18:00:44 +0530,102
2025-02-15 18:00:48 +0530,104
2025-02-15 18:00:54 +0530,104
2025-02-15 18:00:58 +0530,106
2025-02-15 18:01:03 +0530,114
2025-02-15 18:01:08 +0530,105
2025-02-15 18:01:13 +0530,104
2025-02-15 18:19:31 +0530,102
2025-02-15 18:22:02 +0530,93
2025-02-15 18:24:55 +0530,96
2025-02-15 18:24:55 +0530,81
2025-02-15 18:27:48 +0530,81
2025-02-15 18:32:37 +0530,84
2025-02-15 18:38:22 +0530,83
2025-02-15 18:43:10 +0530,81
2025-02-15 18:47:59 +0530,80
2025-02-15 18:54:13 +0530,79
2025-02-15 18:57:54 +0530,86
2025-02-15 18:59:03 +0530,83
2025-02-15 19:02:06 +0530,80
2025-02-15 19:03:59 +0530,79
2025-02-15 19:03:59 +0530,80.1985
2025-02-15 19:08:24 +0530,79
2025-02-15 19:18:59 +0530,85
2025-02-15 19:27:47 +0530,96
2025-02-15 19:27:47 +0530,80
2025-02-15 19:39:05 +0530,79
2025-02-15 19:39:05 +0530,78
2025-02-15 19:47:16 +0530,84
2025-02-15 19:47:37 +0530,103
2025-02-15 19:47:42 +0530,101
2025-02-15 19:47:47 +0530,94
2025-02-15 19:47:51 +0530,91
2025-02-15 19:47:56 +0530,86
2025-02-15 19:48:01 +0530,87
2025-02-15 19:48:06 +0530,92
2025-02-15 19:48:11 +0530,97
2025-02-15 19:48:16 +0530,102
2025-02-15 19:48:21 +0530,102
2025-02-15 19:48:27 +0530,102
2025-02-15 19:48:32 +0530,100
2025-02-15 19:48:37 +0530,98
2025-02-15 19:48:42 +0530,98
2025-02-15 19:48:47 +0530,101
2025-02-15 19:48:52 +0530,108
2025-02-15 19:48:57 +0530,111
2025-02-15 19:49:02 +0530,109
2025-02-15 19:49:07 +0530,112
2025-02-15 19:49:12 +0530,112
2025-02-15 19:49:17 +0530,101
2025-02-15 19:49:22 +0530,106
2025-02-15 19:49:27 +0530,101
2025-02-15 19:49:32 +0530,100
2025-02-15 19:49:37 +0530,101
2025-02-15 19:49:41 +0530,104
2025-02-15 19:49:46 +0530,106
2025-02-15 19:49:51 +0530,109
2025-02-15 19:49:57 +0530,113
2025-02-15 19:50:01 +0530,113
2025-02-15 19:50:06 +0530,114
2025-02-15 19:50:11 +0530,118
2025-02-15 19:50:17 +0530,117
2025-02-15 19:50:22 +0530,119
2025-02-15 19:50:27 +0530,119
2025-02-15 19:50:32 +0530,123
2025-02-15 19:50:37 +0530,115
2025-02-15 19:50:42 +0530,113
2025-02-15 19:50:47 +0530,112
2025-02-15 19:50:52 +0530,110
2025-02-15 19:50:57 +0530,112
2025-02-15 19:51:02 +0530,110
2025-02-15 19:51:07 +0530,123
2025-02-15 19:51:12 +0530,124
2025-02-15 19:51:17 +0530,132
2025-02-15 19:51:22 +0530,134
2025-02-15 19:51:51 +0530,129
2025-02-15 19:51:56 +0530,120
2025-02-15 19:52:02 +0530,110
2025-02-15 19:52:07 +0530,110
2025-02-15 19:52:12 +0530,110
2025-02-15 19:52:17 +0530,113
2025-02-15 19:52:22 +0530,116
2025-02-15 19:52:27 +0530,116
2025-02-15 19:52:32 +0530,124
2025-02-15 19:52:37 +0530,129
2025-02-15 19:52:42 +0530,133
2025-02-15 19:52:47 +0530,137
2025-02-15 19:52:52 +0530,136
2025-02-15 19:52:57 +0530,140
2025-02-15 19:53:02 +0530,140
2025-02-15 19:53:07 +0530,139
2025-02-15 19:53:12 +0530,122
2025-02-15 19:53:17 +0530,121
2025-02-15 19:53:22 +0530,116
2025-02-15 19:53:27 +0530,114
2025-02-15 19:53:32 +0530,111
2025-02-15 19:53:36 +0530,110
2025-02-15 19:53:41 +0530,112
2025-02-15 19:53:47 +0530,109
2025-02-15 19:53:52 +0530,109
2025-02-15 19:53:57 +0530,112
2025-02-15 19:54:02 +0530,115
2025-02-15 19:54:07 +0530,123
2025-02-15 19:54:12 +0530,130
2025-02-15 19:54:17 +0530,134
2025-02-15 19:54:22 +0530,138
2025-02-15 19:54:27 +0530,141
2025-02-15 19:54:32 +0530,141
2025-02-15 19:54:37 +0530,142
2025-02-15 19:54:42 +0530,143
2025-02-15 19:54:47 +0530,128
2025-02-15 19:54:52 +0530,126
2025-02-15 19:54:57 +0530,124
2025-02-15 19:55:02 +0530,118
2025-02-15 19:55:07 +0530,117
2025-02-15 19:55:12 +0530,116
2025-02-15 19:55:17 +0530,118
2025-02-15 19:55:21 +0530,125
2025-02-15 19:55:26 +0530,126
2025-02-15 19:55:31 +0530,131
2025-02-15 19:55:37 +0530,142
2025-02-15 19:55:42 +0530,144
2025-02-15 19:55:47 +0530,148
2025-02-15 19:55:52 +0530,149
2025-02-15 19:55:57 +0530,153
2025-02-15 19:56:02 +0530,153
2025-02-15 19:56:07 +0530,153
2025-02-15 19:56:12 +0530,151
2025-02-15 19:56:17 +0530,143
2025-02-15 19:56:22 +0530,143
2025-02-15 19:56:27 +0530,144
2025-02-15 19:56:32 +0530,144
2025-02-15 19:56:37 +0530,144
2025-02-15 19:56:42 +0530,144
2025-02-15 19:56:47 +0530,144
2025-02-15 19:56:52 +0530,143
2025-02-15 19:56:57 +0530,142
2025-02-15 19:57:02 +0530,142
2025-02-15 19:57:07 +0530,142
2025-02-15 19:57:11 +0530,139
2025-02-15 19:57:16 +0530,139
2025-02-15 19:57:22 +0530,143
2025-02-15 19:57:27 +0530,149
2025-02-15 19:57:32 +0530,152
2025-02-15 19:57:37 +0530,155
2025-02-15 19:57:42 +0530,156
2025-02-15 19:57:47 +0530,157
2025-02-15 19:57:52 +0530,158
2025-02-15 19:57:57 +0530,158
2025-02-15 19:58:02 +0530,156
2025-02-15 19:58:07 +0530,152
2025-02-15 19:58:12 +0530,153
2025-02-15 19:58:17 +0530,155
2025-02-15 19:58:22 +0530,155
2025-02-15 19:58:27 +0530,152
2025-02-15 19:58:32 +0530,151
2025-02-15 19:58:37 +0530,151
2025-02-15 19:58:42 +0530,150
2025-02-15 19:58:47 +0530,150
2025-02-15 19:58:52 +0530,147
2025-02-15 19:58:56 +0530,146
2025-02-15 19:59:01 +0530,145
2025-02-15 19:59:06 +0530,145
2025-02-15 19:59:12 +0530,145
2025-02-15 19:59:17 +0530,141
2025-02-15 19:59:22 +0530,141
2025-02-15 19:59:27 +0530,153
2025-02-15 19:59:32 +0530,157
2025-02-15 19:59:37 +0530,161
2025-02-15 19:59:42 +0530,166
2025-02-15 19:59:47 +0530,167
2025-02-15 19:59:52 +0530,167
2025-02-15 19:59:57 +0530,166
2025-02-15 20:00:02 +0530,164
2025-02-15 20:00:07 +0530,161
2025-02-15 20:00:12 +0530,161
2025-02-15 20:00:17 +0530,157
2025-02-15 20:00:22 +0530,156
2025-02-15 20:00:27 +0530,156
2025-02-15 20:00:33 +0530,156
2025-02-15 20:00:38 +0530,157
2025-02-15 20:00:43 +0530,155
2025-02-15 20:00:48 +0530,155
2025-02-15 20:00:53 +0530,155
2025-02-15 20:00:58 +0530,151
2025-02-15 20:01:03 +0530,149
2025-02-15 20:01:08 +0530,149
2025-02-15 20:01:13 +0530,150
2025-02-15 20:01:18 +0530,145
2025-02-15 20:01:23 +0530,147
2025-02-15 20:01:28 +0530,151
2025-02-15 20:01:33 +0530,154
2025-02-15 20:01:38 +0530,159
2025-02-15 20:01:43 +0530,159
2025-02-15 20:01:48 +0530,159
2025-02-15 20:01:53 +0530,171
2025-02-15 20:01:58 +0530,169
2025-02-15 20:02:03 +0530,164
2025-02-15 20:02:08 +0530,160
2025-02-15 20:02:13 +0530,157
2025-02-15 20:02:18 +0530,155
2025-02-15 20:02:23 +0530,153
2025-02-15 20:02:28 +0530,153
2025-02-15 20:02:33 +0530,154
2025-02-15 20:02:38 +0530,153
2025-02-15 20:02:43 +0530,152
2025-02-15 20:02:48 +0530,151
2025-02-15 20:02:53 +0530,153
2025-02-15 20:02:58 +0530,156
2025-02-15 20:03:03 +0530,161
2025-02-15 20:03:08 +0530,164
2025-02-15 20:03:13 +0530,167
2025-02-15 20:03:18 +0530,172
2025-02-15 20:03:22 +0530,172
2025-02-15 20:03:28 +0530,165
2025-02-15 20:03:33 +0530,163
2025-02-15 20:03:38 +0530,160
2025-02-15 20:03:43 +0530,160
2025-02-15 20:03:48 +0530,159
2025-02-15 20:03:53 +0530,155
2025-02-15 20:03:58 +0530,155
2025-02-15 20:04:03 +0530,156
2025-02-15 20:04:08 +0530,156
2025-02-15 20:04:13 +0530,155
2025-02-15 20:04:18 +0530,154
2025-02-15 20:04:23 +0530,148
2025-02-15 20:04:29 +0530,148
2025-02-15 20:04:34 +0530,149
2025-02-15 20:04:39 +0530,155
2025-02-15 20:04:43 +0530,162
2025-02-15 20:04:48 +0530,163
2025-02-15 20:04:53 +0530,168
2025-02-15 20:04:58 +0530,172
2025-02-15 20:05:03 +0530,170
2025-02-15 20:05:08 +0530,161
2025-02-15 20:05:13 +0530,159
2025-02-15 20:05:18 +0530,155
2025-02-15 20:05:23 +0530,154
2025-02-15 20:05:28 +0530,152
2025-02-15 20:05:33 +0530,151
2025-02-15 20:05:38 +0530,151
2025-02-15 20:05:43 +0530,151
2025-02-15 20:05:48 +0530,150
2025-02-15 20:05:53 +0530,150
2025-02-15 20:05:58 +0530,150
2025-02-15 20:06:04 +0530,150
2025-02-15 20:06:08 +0530,149
2025-02-15 20:06:13 +0530,148
2025-02-15 20:06:18 +0530,143
2025-02-15 20:06:23 +0530,146
2025-02-15 20:06:28 +0530,144
2025-02-15 20:06:33 +0530,147
2025-02-15 20:06:38 +0530,147
2025-02-15 20:06:43 +0530,148
2025-02-15 20:06:48 +0530,148
2025-02-15 20:06:53 +0530,149
2025-02-15 20:06:57 +0530,149
2025-02-15 20:07:03 +0530,151
2025-02-15 20:07:08 +0530,151
2025-02-15 20:07:13 +0530,151
2025-02-15 20:07:18 +0530,152
2025-02-15 20:07:23 +0530,152
2025-02-15 20:07:28 +0530,152
2025-02-15 20:07:33 +0530,150
2025-02-15 20:07:38 +0530,152
2025-02-15 20:07:43 +0530,152
2025-02-15 20:07:48 +0530,151
2025-02-15 20:07:53 +0530,148
2025-02-15 20:07:58 +0530,148
2025-02-15 20:08:04 +0530,148
